"block","dataset","cell_id","cell_label","cell_count"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_neutrophil","Neutrophil","2"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal","Outer Medullary Collecting Duct Principal","73"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a","Outer Medullary Collecting Duct Intercalated Type A","383"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial","Peritubular Capilary Endothelial","82"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1","Proximal Tubule Epithelial Segment 1","1"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3","Proximal Tubule Epithelial Segment 3","9"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_schwann-neural","Schwann / Neural","1"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_t","T","10"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_tissue-resident-macrophage","Tissue-resident Macrophage","58"
"https://entity.api.hubmapconsortium.org/entities/3d74b962e316efbfba104370f5c87e2d","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM224.GLDC.549","https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte","Vascular Smooth Muscle / Pericyte","93"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial","Afferent / Efferent Arteriole Endothelial","36"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb","Ascending Thin Limb","772"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial","Ascending Vasa Recta Endothelial","327"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_b","B","373"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_classical-dendritic","Classical Dendritic","155"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_connecting-tubule","Connecting Tubule","3698"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal","Connecting Tubule Principal","237"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a","Cortical Collecting Duct Intercalated Type A","203"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal","Cortical Collecting Duct Principal","11768"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb","Cortical Thick Ascending Limb","5578"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte","Cortical Vascular Smooth Muscle / Pericyte","1"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte","Cycling Mononuclear Phagocyte","2"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1","Descending Thin Limb Type 1","6898"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2","Descending Thin Limb Type 2","26212"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3","Descending Thin Limb Type 3","122"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ","183"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1","Distal Convoluted Tubule Type 1","18959"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2","Distal Convoluted Tubule Type 2","1"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_fibroblast","Fibroblast","735"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial","Glomerular Capillary Endothelial","426"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct","Inner Medullary Collecting Duct","13808"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b","Intercalated Type B","191"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial","Lymphatic Endothelial","335"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_m2-macrophage","M2 Macrophage","124"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_macula-densa","Macula Densa","93"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_mast","Mast","19"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast","Medullary Fibroblast","295"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb","Medullary Thick Ascending Limb","4516"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_mesangial","Mesangial","783"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_monocyte-derived","Monocyte-derived","128"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_natural-killer-t","Natural Killer T","1"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal","Outer Medullary Collecting Duct Principal","245"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a","Outer Medullary Collecting Duct Intercalated Type A","213"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial","Parietal Epithelial","618"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial","Peritubular Capilary Endothelial ","818"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_podocyte","Podocyte","41"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1","Proximal Tubule Epithelial Segment 1","106"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2","Proximal Tubule Epithelial Segment 2","1"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3","Proximal Tubule Epithelial Segment 3","140"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_t","T","975"
"https://entity.api.hubmapconsortium.org/entities/b2362226c142a855ddaa0fba0db29b95","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.MHWZ.654","https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte","Vascular Smooth Muscle / Pericyte","155"
"https://entity.api.hubmapconsortium.org/entities/27d32c5c8e5af5bef285fa773beee5b6","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.ZKPC.934","https://purl.org/ccf/ASCTB-TEMP_cd68-macrophage","CD68 / Macrophage","106"
"https://entity.api.hubmapconsortium.org/entities/27d32c5c8e5af5bef285fa773beee5b6","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.ZKPC.934","https://purl.org/ccf/ASCTB-TEMP_t-killer","T-Killer","13"
"https://entity.api.hubmapconsortium.org/entities/27d32c5c8e5af5bef285fa773beee5b6","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.ZKPC.934","https://purl.org/ccf/ASCTB-TEMP_t-helper","T-helper","723"
"https://entity.api.hubmapconsortium.org/entities/27d32c5c8e5af5bef285fa773beee5b6","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM238.ZKPC.934","https://purl.org/ccf/ASCTB-TEMP_t-reg","T-reg","85"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM242.HNLH.466","https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial","Afferent / Efferent Arteriole Endothelial","101"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM242.HNLH.466","https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb","Ascending Thin Limb","2109"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM242.HNLH.466","https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial","Ascending Vasa Recta Endothelial","57"
"https://entity.api.hubmapconsortium.org/entities/0a558711c6b9d5b9029717d722a2c31c","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#HBM242.HNLH.466","https://purl.org/ccf/ASCTB-TEMP_b","B","6"
